track_name,artists,tempo,energy,loudness,valence
N95,Kendrick Lamar,139.956,0.67,-5.527,0.408
Recuerdos (feat. Beto Zapata),Los Baby's;Beto Zapata,155.527,0.757,-3.283,0.804
Further - Hidden Empire Remix,Rafael Cerato;Liu Bei;Hidden Empire,122.007,0.686,-11.976,0.0706
Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),J Balvin;Pitbull;Camila Cabello,105.981,0.952,-2.959,0.571
Gül Bebeğim,Barış Manço,144.132,0.43,-9.783,0.643
Morning Child - Radio Edit,4hero,88.89,0.674,-8.374,0.46
Am Weihnachtsabend fehlst du mir,Nockis,111.945,0.779,-6.333,0.856
Violetas para Violeta - Bonus Track,Joaquín Sabina,135.088,0.518,-7.873,0.542
Long Haul,Ian Munsick,141.881,0.627,-7.851,0.296
星の数え方,Shiritsu Ebisu Chugaku,169.889,0.578,-5.952,0.51
Don't Forget,Phlocalyst;Mr. Käfer,170.028,0.252,-10.939,0.332
Até Ontem - Ao Vivo,Gusttavo Lima,177.918,0.693,-3.473,0.614
Start of Something Good,Daughtry,157.867,0.68,-4.311,0.415
Waltz with Dolls and Fairies,The Wiggles,156.101,0.727,-5.561,0.225
SAVE YOURSELF,Snoh Aalegra,119.598,0.307,-11.856,0.295
Destruction,Ministry,99.004,0.968,-12.876,0.0879
Dark Room,Shane O,82.885,0.612,-3.912,0.418
Barnyard Banjo Pickin',Stringbean,115.856,0.615,-13.759,0.904
Salió El Sol,Don Omar,109.976,0.708,-5.915,0.965
Been Lead,Despise You,136.701,0.955,-4.559,0.257
Close Your Eyes,Kim Petras,105.961,0.728,-5.678,0.337
Perdiendo el Tiempo,Patricio Rey y sus Redonditos de Ricota,137.13,0.85,-7.382,0.663
I Feel So Good Today,Charlie Brown Jr.,124.062,0.484,-9.254,0.447
Movement of Whale,SevenDoors,122.004,0.523,-11.266,0.328
La Callejera,Quantic;Anibal Velasquez,118.997,0.875,-6.454,0.928
Honeybrains,Royal Blood,125.886,0.8,-5.243,0.604
Chainsaw man main theme but it's lofi hiphop,anifi,66.005,0.331,-12.28,0.208
Lies in the Eyes of Love,Part Time,122.417,0.621,-7.01,0.366
Toh Dishoom,Pritam;Raftaar;Shahid Mallya,166.054,0.838,-4.583,0.513
Rock and Roll Ain't Noise Pollution,AC/DC,94.853,0.659,-5.617,0.717
The Dreamtheme,The Prophet,99.889,0.989,-5.778,0.534
"FUNNY BOY - FROM ""GIGS"" CASE OF BOOWY",BOØWY,162.823,0.962,-2.955,0.405
The Dust Off,Deekline;Specimen A,173.979,0.933,-1.283,0.258
We're Not Gonna Take It,Twisted Sister,149.188,0.925,-6.298,0.923
Angels From The Realms of Glory,Annie Lennox,126.002,0.322,-8.957,0.3
A Que No Me Dejas,Alejandro Sanz;Alejandro Fernández,94.467,0.665,-4.403,0.443
Lala - Lolo,31 Minutos,166.003,0.922,-5.72,0.359
Mistletoe,Justin Bieber,161.948,0.668,-7.282,0.823
Float Away,Elohim;NITTI,97.988,0.855,-1.741,0.475
Um Velho Malandro de Corpo Fechado - Da Melhor Qualidade,Arlindo Cruz,122.089,0.848,-6.54,0.815
Papel Amassado - Ao Vivo,Matheus & Kauan,95.9,0.626,-5.54,0.488
LOVE,Mr.Children,91.003,0.626,-8.079,0.623
絢爛マイユース,Dempagumi.Inc,200.074,0.919,-4.376,0.681
Der hellste Stern (Böhmischer Traum) - Silverjam Mix,DJ Ötzi,126.056,0.957,-2.758,0.929
You Oughta Be Savin' Water,Barry Carl;Sean Altman;Elliott Kerman,118.069,0.491,-4.458,0.891
Teu melhor,Purples,143.485,0.446,-6.476,0.257
Now You've Got Something to Die For,Lamb of God,92.334,0.986,-2.486,0.217
Baila Conmigo,Tiësto,127.964,0.855,-6.411,0.0834
Conrad,Ben Howard,81.603,0.322,-12.41,0.178
Are You Sleeping (Brother John)?,Desmond Dennis,139.999,0.447,-12.532,0.901
Cama Baguncada (feat. Japinha Conde & Conde do Forró),Unha Pintada;Japinha Conde;Conde do Forró,134.973,0.706,-3.507,0.566
Seebe Sorkh,Sabke Morde,180.687,0.807,-5.933,0.11
Last,Dvwn,123.985,0.39,-5.439,0.455
Restaurant Rules,Larry The Cable Guy,88.202,0.823,-12.244,0.206
Way It Is,Mr. Belt & Wezol;RSCL,123.997,0.69,-5.606,0.457
Blood and Steel,Daniel Deluxe,110.004,0.326,-8.469,0.0376
Tu Cariñito - Pistas Originales,Luisito Ayala Y La Puerto Rican Power,93.689,0.849,-13.531,0.717
Duur Se,Umer Farooq;Moosa Saleem,93.013,0.608,-9.558,0.332
South Of Heaven,Slayer,140.071,0.991,-3.769,0.0395
Clear,Cybotron,125.284,0.637,-13.008,0.336
UTAtoHIBIKI,Hiroyuki Sawano,126.034,0.372,-9.151,0.266
Beat Soup,Beat Oven,80.008,0.295,-10.21,0.949
Alarm - Cahill Remix,Anne-Marie;Cahill,127.991,0.914,-4.12,0.605
One,Creed,110.946,0.933,-3.7,0.435
Y de Quién Es?,Aonikenk,157.74,0.971,-3.663,0.215
Endless Nightmare,Josh A;iamjakehill,139.947,0.573,-8.388,0.315
Feliz Cumpleaños Ferxxo,Feid,94.999,0.573,-5.501,0.563
Numb Little Bug,Em Beihold,84.974,0.527,-6.892,0.638
"Bielefeld, Paris oder Madrid",Deine Cousine,146.966,0.993,-1.346,0.754
Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,74.923,0.116,-18.397,0.0861
甲你作伴,Huang Yee Ling,99.988,0.563,-5.755,0.253
Himalaya,Jennifer Rostock,126.032,0.726,-5.387,0.41
they sink,Ólafur Arnalds,110.006,0.0564,-27.616,0.127
White Stocking Tops,Demented Scumcats,105.27,0.793,-8.968,0.571
Desvelado,NG2,99.887,0.841,-6.27,0.86
My Better Me,Lord Of The Lost,115.79,0.368,-11.505,0.284
Good On You - MOTi Remix,Krewella;Nucleya;MOTi,126.026,0.8,-4.665,0.271
Sendiri,For Revenge,123.899,0.885,-3.769,0.437
Hound Dog,Elvis Presley,86.895,0.756,-8.492,0.949
Despedida,IZAL,107.051,0.544,-6.293,0.181
"Kaattu Payale (From ""Soorarai Pottru"")",G. V. Prakash;Dhee,78.924,0.631,-8.377,0.49
MEAN!,Madeline The Person,117.907,0.436,-8.761,0.402
Rocket Queen,Guns N' Roses,111.705,0.945,-7.978,0.437
Somewhere Else,Federico Aubele;Melody Gardot,170.109,0.932,-5.573,0.678
Si te acuerdas de mí - 2015 Remaster,Los Mitos,125.693,0.795,-6.462,0.748
Places,The Blaze,99.994,0.448,-9.513,0.0364
Swad Kutde,The Landers,90.171,0.511,-6.451,0.795
Liebficken,LaPalomaLui;Ikke Hüftgold,137.009,0.976,-2.64,0.818
Stars Align (with Drake),Majid Jordan;Drake,95.864,0.667,-6.285,0.75
Por Ti,Simon la Letra;Dayser 23,115.052,0.853,-5.484,0.97
Pulp,Sex Prisoner,87.423,0.977,-5.745,0.106
Table For Two,Abel Korzeniowski,132.028,0.133,-15.992,0.0388
"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana;Tanishk-Vayu,177.867,0.638,-3.711,0.813
Warrior Elite,D-Ceptor,181.978,0.993,-0.562,0.216
Carnaval,Manu Dibango;Cuarteto Patria,101.033,0.739,-4.719,0.927
Breaking Me,Topic;A7S,122.031,0.72,-5.652,0.664
Agarraito,Antonio José;Chema Rivas,100.066,0.862,-3.872,0.815
I Got A Feeling,Felix Jaehn;Robin Schulz;Georgia Ku,124.973,0.833,-3.716,0.406
My Oh My (feat. DaBaby),Camila Cabello;DaBaby,105.046,0.491,-6.024,0.383
Nada,Cali Y El Dandee;Danna Paola,173.905,0.808,-2.737,0.712
Anders ist gut (BANGERZ Remix),Michelle;BANGERZ,124.983,0.924,-3.709,0.962
Majesty of the Lake,Dan Gibson's Solitudes,132.226,0.118,-22.378,0.0693
Same Sun - Original Mix,Boozoo Bajou;Rumer,97.029,0.25,-17.438,0.384
dream girl,8percent,109.996,0.385,-13.526,0.55
Yaad Piya Ki Aaye,Shobha Gurtu,135.83,0.575,-9.439,0.527
Bang Your Head - Naeleck & KATFYR Remix,Fukkk Offf;Naeleck;KATFYR,130.017,0.969,-1.79,0.212
Hold Me Closer,Elton John;Britney Spears,126.042,0.769,-4.586,0.495
I Want to Know What Love Is - 1999 Remaster,Foreigner,81.204,0.471,-10.036,0.423
Something in the Orange,Zach Bryan,175.212,0.192,-12.151,0.148
Little Wing,Jimi Hendrix,70.776,0.534,-8.045,0.426
Onkel Fritze,Eisregen,140.043,0.993,-4.666,0.152
"Me Leva - Ao Vivo Em Vivo Rio,Brasil/2010",Diogo Nogueira,160.123,0.674,-9.584,0.503
What Would You Do?,Joel Corry;David Guetta;Bryson Tiller,124.041,0.895,-2.983,0.686
Dura,Daddy Yankee,95.001,0.84,-3.416,0.839
Easy,Sheryl Crow,169.995,0.57,-5.567,0.608
As Três Coroas,Marcos Antônio,107.779,0.421,-13.849,0.553
You & Me,Tommy Ice,177.055,0.635,-5.968,0.548
Sky Full Of Diamonds,Hybrid,144.471,0.621,-11.601,0.111
Rubberneckin',Elvis Presley,144.334,0.613,-10.099,0.918
Christmas Time Is Here,Brett Eldredge,74.518,0.301,-11.993,0.234
脳内戦争,PASSEPIED,187.994,0.939,-2.497,0.443
Si Te La Encuentras Por Ahí,Feid,171.945,0.576,-3.552,0.455
You got yoru shoes on?,Comedian Bob Marley,110.534,0.564,-14.505,0.425
Chaudhary,Mame Khan,172.039,0.703,-6.523,0.813
Between Youth,Christian Death,150.111,0.921,-8.016,0.402
Satch Boogie,Joe Satriani,108.005,0.951,-6.869,0.336
El Avión Se Cae,Calle 13,125.05,0.78,-8.007,0.51
Façamos (Vamos Amar),Elza Soares;Chico Buarque,115.116,0.28,-7.606,0.41
Wonderful World / Over The Rainbow,Michael Ball;Alfie Boe,81.711,0.19,-18.259,0.158
Joint O'clock - Original Mix,Mad Tribe,145.999,0.934,-6.634,0.248
Good Ones,Charli XCX,129.049,0.672,-5.947,0.789
Voidwalker,iamjakehill,149.961,0.939,-3.581,0.749
"Dancela Bodha Yethuda (From ""Brahmastra (Tamil)"")",Pritam;Anirudh Ravichander,136.021,0.924,-4.892,0.595
Poderoso Deus,Antonio Cirilo,124.428,0.32,-10.914,0.148
All Over the World,Company,130.923,0.675,-4.092,0.704
"Tum Hi Aana (Duet Version) [From ""Marjaavaan""]",Jubin Nautiyal;Dhvani Bhanushali;Payal Dev,89.752,0.266,-12.62,0.302
Chain My Heart,Topic;Bebe Rexha,123.992,0.849,-4.462,0.722
Let Me Know,Wilson Pickett,96.301,0.729,-10.124,0.901
Маленькая планета,Igor Talkov,132.646,0.57,-9.436,0.911
Fallacy Dominion,Napalm Death,117.848,0.99,-4.039,0.241
Abraça-Me - Ao Vivo,André Valadão,78.0,0.594,-6.022,0.306
Slit My Wrist,Murderdolls,97.852,0.998,-4.655,0.298
Supermarket Sweep,Rik Gaynor,141.958,0.866,-6.285,0.901
Broken Wings,Mr. Mister,99.162,0.5,-14.281,0.443
Outside Villanova,Eric Hutchinson,137.946,0.732,-6.177,0.798
Les Gout - DBN Gogo & Felo Le Tee Remix,Rampa;Felo Le Tee;DBN Gogo,113.01,0.611,-8.943,0.578
Muddhu Muddhu Vaana,Yuvan Shankar Raja;Rahul Nambiar,104.991,0.558,-12.475,0.586
Streams of Hope,Dan Gibson's Solitudes,116.743,0.144,-23.069,0.172
Remind Me,Bastille,104.007,0.744,-4.334,0.662
Alive (Live),Hillsong Young & Free;Alexander Pappas,131.988,0.947,-3.733,0.635
Here Comes Trouble,Chronixx,83.495,0.786,-4.897,0.786
"Sonata for violin and piano, L. 140: II. Intermède. Fantasque et léger",Claude Debussy;Andrzej Cieplinski;Tymoteusz Bies,167.655,0.0898,-22.042,0.077
A Little More Cocaine Please,Split Lip Rayfield,102.243,0.798,-6.201,0.53
Blood on the Cross,Hellripper,185.847,0.766,-6.837,0.0978
A Carta (Ao Vivo),Djavan,93.784,0.86,-6.883,0.742
Salgo,Bayron Fire,104.007,0.893,-3.627,0.773
Wenn Ich Träume,Die Apokalyptischen Reiter,111.979,0.956,-3.406,0.345
The Good Mr. Square,The Pretty Things,139.087,0.284,-12.714,0.386
Beaks of Eagles - Fulgeance Remix,Kelpe,99.965,0.695,-9.602,0.583
追,Leslie Cheung,179.695,0.209,-14.662,0.231
Mere Sarkar Aaye Hai,Sabri Brothers,172.059,0.856,-7.915,0.487
Dom dimmiga dagarna,Håkan Hellström,122.683,0.422,-6.45,0.179
All Alone,Saturnus,110.006,0.406,-10.181,0.068
BOND OF TRUST,THE RAMPAGE from EXILE TRIBE,107.977,0.912,-3.592,0.614
Agora Estou Sofrendo - Ao Vivo,Calcinha Preta;Gusttavo Lima,125.059,0.678,-3.257,0.439
Panzerfaust,Stam1na,137.993,0.985,-4.485,0.0931
Weed Wit U,Vluestar,78.721,0.335,-17.999,0.514
Overdrive,Metrik;Grafix,173.982,0.904,-3.994,0.349
Diamante Negro,La Original Banda El Limón de Salvador Lizárraga;El Mimoso Luis Antonio López,132.998,0.518,-4.914,0.981
Seven Nation Army - The Glitch Mob Remix,The White Stripes;The Glitch Mob,120.04,0.844,-6.629,0.198
Drama [Slowed],Maga;JVLA,169.697,0.44,-5.673,0.0933
Boom It Off,Vybz Kartel,120.411,0.502,-9.603,0.7
Marimar,Thalia,101.091,0.768,-5.58,0.817
Merry Christmas,Bryan Adams,109.991,0.511,-5.598,0.598
Sound Mind - Live,Bryan & Katie Torwalt,107.78,0.336,-9.894,0.143
Stealing Babies (Featuring Elvin Jones),Our Lady Peace,125.656,0.781,-7.311,0.293
Déjate Querer,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,106.015,0.792,-4.238,0.842
Ella Quiere Beber - Remix,Anuel AA;Romeo Santos,95.239,0.665,-3.083,0.697
Toni-Ann Singh (feat. Popcaan),Burna Boy;Popcaan,199.666,0.607,-6.44,0.863
I Got U,Duke Dumont;Jax Jones,120.842,0.761,-7.752,0.462
Te Quero - Ao Vivo,Caju Pra Baixo;Belo,90.231,0.691,-6.309,0.629
Fresh Wind - Studio,Hillsong Worship;Brooke Ligertwood;David Ware,125.97,0.418,-9.144,0.385
Hold Her While You Can,Stephen Sanchez,89.976,0.718,-5.87,0.36
White Noise: Three Fans,Outside Broadcast Recordings,61.549,0.000272,-27.129,0.0379
"Nurse's T-Shirt, Kid's T-Shirt",Todd Barry,177.513,0.758,-14.047,0.813
Joy,Enosoul;Da Vynalist,115.994,0.798,-9.715,0.515
Dark Euphoria (Official Masters Of Hardcore Austria 2022 Anthem),Ophidian,183.007,0.995,-0.624,0.225
You Must Comply,Teddy Killerz;FuntCase,174.109,0.992,-2.298,0.448
Super Trouper,ABBA,118.34,0.626,-8.274,0.961
"Baby, It's Cold Outside",Dean Martin,129.581,0.196,-16.093,0.525
Club Foot,Kasabian,94.578,0.915,-6.855,0.101
Bagaimana Caranya,Souljah,150.096,0.644,-4.996,0.393
Unruly Rave,Popcaan,97.675,0.76,-5.71,0.449
Sleepless,Dutch Melrose,117.041,0.455,-7.128,0.5
Grita,Jarabe De Palo,200.064,0.694,-7.77,0.292
Yeh Zindagi Hai,The Local Train,131.072,0.616,-7.395,0.7
Khush to Hai Na,Osho Jain,147.127,0.0977,-15.128,0.462
Saadhanam Kayyil Undo?,Parimal Shais;MC Couper,100.032,0.691,-10.298,0.646
Right Where It Belongs,Nine Inch Nails,139.879,0.362,-10.043,0.223
Dunken,Krymplings,114.331,0.906,-5.969,0.55
Life Is...,BLOND:ISH,123.004,0.861,-7.21,0.169
Eazy-Duz-It,Eazy-E;Dr. Dre;MC Ren,90.939,0.587,-7.527,0.62
100 Ways,Rob Zombie,92.386,0.656,-8.92,0.487
Soleil Couchant,The Souljazz Orchestra,126.058,0.831,-7.018,0.92
Puro Êxtase - Ao Vivo,Frejat,121.056,0.924,-4.727,0.5
Heart Freeze,Chronic Law,65.169,0.429,-9.611,0.391
Slave to the Grind,Skid Row,133.238,0.964,-8.105,0.352
Bad Man Story,Buccaneer,77.175,0.555,-6.896,0.597
Memento,SpectraSoul,170.004,0.704,-7.39,0.038
Electronic Battle Weapon 5,The Chemical Brothers,133.984,0.944,-5.8,0.188
Elvism,burger/ink,120.007,0.412,-17.291,0.231
Bad Boy X Bad Girl (feat. Nikhita Gandhi),Badshah;Nikhita Gandhi,100.516,0.764,-4.271,0.601
記憶棉,MC 張天賦,149.856,0.533,-7.594,0.214
Ela Tem 17,MC 3L,132.112,0.432,-8.503,0.809
Saibo - Lofi Flip,VIBIE,180.203,0.349,-12.524,0.2
Talvez A Metade Do Caminho,Charlie Brown Jr.,92.125,0.972,-4.457,0.587
Jaago,Lifafa,129.898,0.303,-13.12,0.0398
Hardanger,Gunslingers,131.067,0.722,-6.264,0.52
Settled Down Like Rain,The Jayhawks,115.289,0.696,-8.37,0.892
Qué Más Pues?,J Balvin;Maria Becerra,101.988,0.817,-3.956,0.753
想知道你在想什麼 - 《我吃了那男孩一整年的早餐》電影主題曲,Eric Chou,90.093,0.297,-11.63,0.243
"Frecuencia Álmica, Pt. 2",Lucas Cervetti,103.936,0.115,-17.686,0.12
Incrivelmente,Projeto Norte,96.911,0.412,-9.381,0.192
Moody Blue,Elvis Presley,135.29,0.729,-10.231,0.963
Eu Não Posso Mais,Pense,170.007,0.984,-4.354,0.803
Know Your Enemy,Green Day,129.98,0.955,-3.924,0.957
Fire Like This,Hardknox,118.012,0.912,-5.493,0.694
Gifted,Koffee,99.986,0.471,-10.046,0.52
Antonios röst,Germaine Franco,108.063,0.321,-11.358,0.213
Un Niche de las Tinieblas a la Luz,Álvaro Del Castillo,94.89,0.843,-5.805,0.882
This World Hell,Killing Joke,113.959,0.416,-5.531,0.282
The Devil Master (Devil is Your Master),Devil Master,173.833,0.998,-5.353,0.0615
One For the Money,Escape the Fate,90.013,0.964,-3.451,0.385
Memory Lane,Netsky,175.001,0.88,-4.896,0.227
Addicted to Abstinence,Sodom,165.225,0.973,-6.117,0.301
My Life Is Going On (Música Original De La Serie De TV La Casa De Papel / Money Heist),Cecilia Krull,99.753,0.647,-8.944,0.298
Ele Reina - Ao Vivo,Jefferson & Suellen,117.973,0.641,-7.217,0.192
Tortazos (Milonga),Lucio Demare,101.159,0.299,-10.587,0.847
I Feel Good (feat. Rahmania Astrini),Pink Sweat$;Rahmania Astrini,106.02,0.745,-4.651,0.7
Tell Me Something Good,Ewan McVicar,125.976,0.796,-10.548,0.961
Kazma,Barış Manço,125.048,0.539,-16.141,0.821
I Know You so Well,IWL,67.037,0.289,-9.113,0.171
Nosso Grito/ Morango Do Nordeste,Grupo Pagode;Churrasco,105.065,0.912,-3.813,0.927
Judgement Day,Scott H. Biram,144.775,0.931,-6.607,0.499
Armageddon X 7,Napalm Death,90.844,0.955,-7.553,0.213
"Pojedu, wjedu ja wo liosotschek",Ivan Rebroff,86.124,0.495,-9.6,0.838
Chal Wahan Jaate Hain - Lofi,EXE ROHIT,149.907,0.413,-14.143,0.155
Girls vs. Boys,Kids Rap Radio,94.991,0.787,-5.594,0.575
Memory Lane,Wiz Khalifa,95.178,0.71,-4.574,0.826
Love Is Gone (Mixed) - Armin van Buuren Remix,SLANDER;Dylan Matthew;Armin van Buuren,130.011,0.944,-6.749,0.393
Christmas Time,Bryan Adams,77.321,0.582,-4.324,0.326
"Allright, Allright",The Carburetors,97.591,0.956,-3.812,0.364
Faz um Coração Aí (Ao Vivo),Turma do Pagode,89.996,0.607,-7.837,0.711
Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show,Kacey Musgraves;Camila Cabello,148.906,0.598,-6.053,0.789
Supa Fly - Dirt Monkey x Jantsen Remix,Boogie T;GRiZ;Dirt Monkey;Jantsen,145.005,0.933,-2.267,0.378
The Sicarii,Ninkharsag,122.02,0.951,-5.129,0.197
Mistletoe and Wine,Cliff Richard,135.015,0.432,-14.386,0.365
Do You Hear What I Hear?,Jack Jones,96.632,0.34,-12.157,0.308
Stuck in Æther,Raimu,68.882,0.2,-16.798,0.0964
Graceland,Plastilina Mosh,96.963,0.856,-8.674,0.777
Dreams,Blake Rules;Netherfriends,152.035,0.735,-7.557,0.69
One More Time,yaeow;Roiael,129.907,0.242,-15.055,0.191
Orihime,WEDNESDAY CAMPANELLA,123.028,0.912,-4.458,0.672
Favela,Antônio Carlos Jobim,80.845,0.224,-19.476,0.48
"Ghungroo (From ""War"")",Vishal-Shekhar;Arijit Singh;Shilpa Rao;Kumaar,118.028,0.729,-6.274,0.872
Back Side Of The Moon,The Orb,119.817,0.568,-18.75,0.218
Little Saint Nick - 1991 Remix,The Beach Boys,130.594,0.553,-9.336,0.971
"Domates, Biber, Patlıcan",Barış Manço,168.229,0.681,-12.435,0.963
Big Jet Plane,Angus & Julia Stone,109.959,0.387,-8.643,0.274
Dressing up in Other People's Clothes - Bonus Track,Orbital,103.996,0.594,-6.698,0.106
Sleigh Ride,Ella Fitzgerald,77.117,0.287,-12.472,0.639
Tainted,Max Wells,132.04,0.51,-5.501,0.702
Green Machine,Kyuss,90.371,0.947,-8.802,0.588
Happy Home,Blackstreet,188.67,0.504,-7.907,0.6
Harmonics,Mike Oldfield,84.82,0.317,-13.559,0.198
Joined at the Ass,Cattle Decapitation,122.028,0.906,-11.763,0.321
Terminei Mal Terminado - Ao Vivo,Henrique & Juliano,122.679,0.7,-5.511,0.485
till death frees me,Zevia,140.451,0.122,-11.408,0.135
Beautiful Life - Edit,Michael Kiwanuka,132.379,0.449,-8.418,0.132
Guaya Guaya,Don Omar,92.025,0.872,-2.117,0.696
Is It Really Me You're Missing,Nina Nesbitt,147.569,0.297,-6.043,0.0492
I Refuse To Smile,Mandrill,87.557,0.697,-7.36,0.654
Let Me Go,Eternate;DEATH CODE;Drean,159.676,0.778,-5.626,0.133
Artwork,Art Of Fighters,168.934,0.982,-5.886,0.0785
Rescuer (Good News),Rend Collective,152.049,0.72,-5.093,0.553
In A Minute,Lil Baby,84.216,0.605,-5.968,0.145
Silence,Chronic Law,185.567,0.471,-12.27,0.389
Good News - Live,Bryan & Katie Torwalt,140.746,0.474,-9.175,0.251
Paixão Além Do Querer / Quem Vai Chorar Sou Eu - Ao Vivo,Diogo Nogueira;Zeca Pagodinho,94.909,0.725,-6.621,0.815
Riod,Juan Atkins;Moritz Von Oswald,128.046,0.396,-16.94,0.28
Ich Bin Dein Co-Pilot 2010 - Radio Edit,Matthias Carras,132.006,0.955,-3.809,0.891
double flat,Rei Harakami,143.977,0.686,-11.221,0.708
Freedom,Stephan Jolk,125.009,0.665,-10.134,0.0327
Sigo Extrañándote,J Balvin,93.016,0.859,-4.232,0.938
Sleepy Time,Jeff Mills,113.692,0.67,-12.287,0.739
上弦月,Andy Hui,111.219,0.312,-10.804,0.298
FOOL'S GOLD,Aries,133.937,0.525,-8.546,0.577
Spirit of Life,Blackmill,140.026,0.596,-8.481,0.109
Karma Chameleon - Remastered 2002,Culture Club,92.136,0.867,-2.207,0.916
No Existes,Soda Stereo,79.868,0.858,-4.881,0.411
She Doesn't Mind - DJ Laszlo Radio Edit,Sean Paul,129.035,0.924,-4.227,0.592
Als du gingst,Zate,122.656,0.552,-9.699,0.231
Hank Hill,Upchurch,89.997,0.798,-6.777,0.714
Jogi,Yasser Desai;Aakanksha Sharma,81.029,0.562,-5.787,0.607
Joda - Worakls Remix,Joachim Pastor;Worakls,115.01,0.678,-11.225,0.13
Love On The Concrete,The Red Chord,115.611,0.912,-5.188,0.352
Amistades de Tierra Adentro,Almafuerte,158.696,0.978,-4.042,0.319
Machines of the Subconscious,The Future Sound Of London,148.026,0.41,-16.203,0.505
Dark Center of the Universe,Pickin' On Series;Iron Horse,119.462,0.931,-7.613,0.787
Contrato Vitalício - Ao Vivo,Akatu;Ferrugem,149.901,0.752,-6.677,0.691
Om Jai Jagdish Hare,Anuradha Paudwal,96.317,0.837,-7.346,0.776
No More Lonely Nights,John Pizzarelli,98.955,0.336,-10.701,0.292
Kill Dem,Vybz Kartel,112.119,0.707,-9.369,0.472
Mistletoe,Justin Bieber,161.948,0.668,-7.282,0.823
Guia-me,Isadora Pompeo,115.051,0.464,-7.512,0.237
MajiでKoiする5秒前,Ryoko Hirosue,103.966,0.912,-3.619,0.793
Tere Siva Jag Mein,Pritam;Shilpa Rao;Darshan Raval;Shashwat Singh;Charan,121.993,0.821,-5.325,0.752
Until We Shine,DAVID AUGUST;Yvy,115.006,0.275,-11.795,0.437
Sacar la Basura,Los Ex,114.689,0.948,-4.069,0.467
On Being a Slave,Anaal Nathrakh,120.035,0.792,-3.315,0.16
Tickler,Ron White,123.621,0.406,-18.515,0.48
Reel Out,Beenie Man;Mr. Vegas;T.O.K,180.549,0.401,-14.62,0.541
Convaleciente,Inspector,146.015,0.812,-3.579,0.93
Bitter For Sweet,Blaqk Audio,120.0,0.865,-5.987,0.148
Coltrane - Kolombo Remix,Format:B;Pleasurekraft;Kolombo,125.008,0.682,-7.412,0.145
Masih Ada,Dian Pramana Poetra;Deddy Dhukun,121.225,0.376,-8.329,0.268
Sweet Home Alabama,Lynyrd Skynyrd,97.863,0.724,-7.521,0.902
Mourn,Sentenced,130.042,0.556,-8.112,0.13
Dreamcatcher,Bahramji;Maneesh de Moor,129.985,0.267,-12.078,0.0554
Cuadros Dentro De Cuadros - Acustico,Catupecu Machu,129.543,0.419,-9.067,0.607
Invisible Man - Electro Remix,Ashbury Heights,127.089,0.953,-3.634,0.912
Inner Journey,Chopade,71.308,0.0549,-29.833,0.0386
Christmas Time,Bryan Adams,77.321,0.582,-4.324,0.326
Together,Moliy;Juls,126.975,0.344,-11.164,0.923
Picasso,Saxity,104.993,0.548,-9.317,0.442
I Love... - LIVE,Official HIGE DANdism,171.911,0.86,-6.344,0.218
FEEL NOTHING - RESET,The Plot In You,144.081,0.887,-4.54,0.215
In Waadiyon Mein,Taba Chake,125.042,0.649,-9.26,0.522
Sunny drop,Novelbright,100.06,0.917,-1.411,0.568
Unstoppable Now,The Phantoms,129.997,0.791,-5.342,0.311
Smoke Ya Later,The Acacia Strain,137.128,0.934,-5.371,0.307
Release,Piano Peace,69.843,0.0138,-29.226,0.0759
Love Buzz,Nirvana,137.902,0.865,-8.281,0.77
Point Of No Return,Pappenheimer,138.027,0.899,-7.29,0.28
Shinzo wo Sasageyo! - TV Size,Linked Horizon,79.959,0.953,-5.327,0.612
Nightside,Witchery,135.832,0.811,-6.974,0.212
Nandemonaiya - English Version,RADWIMPS,167.882,0.464,-5.747,0.471
Horizontal,Ponto Nulo no Céu,140.04,0.944,-4.04,0.729
Tu Jaane Na,Atif Aslam;Pritam,120.042,0.86,-3.969,0.829
Paradise City,Guns N' Roses,100.271,0.952,-8.762,0.472
Tuyo siempre,Andrés Calamaro,68.467,0.648,-6.624,0.74
Tesselation,Mild High Club,73.998,0.407,-9.467,0.551
Confucius,The Skatalites,137.058,0.647,-8.527,0.733
